WONumber,Category,BriefDesc,ItemCode,ItemDesc,Qty,UnitPrice,TotalAmt,CompleteDate,ExpenseType,Client,Vendor
452146,"Supplies","3505-5A-CABINETS                   ","05-02530        ","Toe Kick",2,55.2,110.4,"2023-03-06 08:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 281 BROOK AVENUE","ALLTYPE MAINTENANCE CORP."
452146,"Supplies","3505-5A-CABINETS                   ","05-02500        ","Countertop (Custom)priced per order",1,517.5,517.5,"2023-03-06 08:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 281 BROOK AVENUE","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-02100        ","Countertop 72",1,361.3,361.3,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-02600        ","Sink Base 30",1,351,351,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-00800        ","Base Cabinet 42",1,469.2,469.2,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-04100        ","Wall Cab 30/30",1,274.85,274.85,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-04500        ","Wall Cab 42/30",1,346.15,346.15,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
453699,"Supplies","1027/1C/VAC/CABINETS               ","05-03950        ","Wall Cab 30/15",1,178.25,178.25,"2023-03-13 11:50:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-01900        ","Countertop 60",1,303.35,303.35,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-02600        ","Sink Base 30",1,351,351,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-00250        ","Base Cabinet 15",2,246.1,492.2,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-04100        ","Wall Cab 30/30",2,274.85,549.7,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455236,"Supplies","1370/1B/VAC/CABINETS               ","05-03950        ","Wall Cab 30/15",1,178.25,178.25,"2023-04-03 08:54:54","","LEMLE REALTY CORP., 2195 WALTON AVE","Direct Cabinet Sales"
455344,"Supplies","1024/56/vac/CABINETS               ","05-01600        ","Countertop 42",1,245.35,245.35,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
455344,"Supplies","1024/56/vac/CABINETS               ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
455344,"Supplies","1024/56/vac/CABINETS               ","05-02600        ","Sink Base 30",1,351,351,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
455344,"Supplies","1024/56/vac/CABINETS               ","05-00100m       ","12'' BASE CABINET w/ MEASUREMENTSB12",1,263.25,263.25,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
455344,"Supplies","1024/56/vac/CABINETS               ","05-04500m       ","Wall Cab 42/30 w/ Measurements                         4230",1,406.35,406.35,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
455344,"Supplies","1024/56/vac/CABINETS               ","05-03950m       ","Wall Cab 30/15 w/ Measurements                         3015",1,209.25,209.25,"2023-02-25 09:27:00","Payables","AUDUBON PROPERTY GROUP LLC, 520 AUDUBON AVENUE","ALLTYPE MAINTENANCE CORP."
459088,"Supplies","1440-1E-cabinets                   ","05-02500        ","Countertop (Custom)priced per order",1,1144.2,1144.2,"2023-03-15 09:20:00","Payables","EAST CLARKE PLACE ASSOCIATES II LLC, 15 EAST CLARKE PLACE","ALLTYPE MAINTENANCE CORP."
459088,"Supplies","1440-1E-cabinets                   ","05-02525        ","Countertop, 4"" Return Splash",3,60.68,182.04,"2023-03-15 09:20:00","Payables","EAST CLARKE PLACE ASSOCIATES II LLC, 15 EAST CLARKE PLACE","ALLTYPE MAINTENANCE CORP."
460434,"Supplies","1370-5E Bathroom and Kitchen GFI   ","20-00561        ","GFI Outlets",2,15,30,"2023-02-17 09:26:00","Payables","LEMLE REALTY CORP., 2195 WALTON AVE","ALLTYPE MAINTENANCE CORP."
460434,"Supplies","1370-5E Bathroom and Kitchen GFI   ","10-00650        ","SLAB DOOR - 30X80",1,105.29,105.29,"2023-02-17 09:26:00","Payables","LEMLE REALTY CORP., 2195 WALTON AVE","ALLTYPE MAINTENANCE CORP."
460434,"Supplies","1370-5E Bathroom and Kitchen GFI   ","10-00450        ","SLAB DOOR - 24X80",1,103.26,103.26,"2023-02-17 09:26:00","Payables","LEMLE REALTY CORP., 2195 WALTON AVE","ALLTYPE MAINTENANCE CORP."
460434,"Supplies","1370-5E Bathroom and Kitchen GFI   ","10-01300        ","Lock, Privacy",2,10.99,21.98,"2023-02-17 09:26:00","Payables","LEMLE REALTY CORP., 2195 WALTON AVE","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-01900        ","Countertop 60",1,303.35,303.35,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-02600        ","Sink Base 30",1,351,351,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-04100        ","Wall Cab 30/30",2,274.85,549.7,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460446,"Supplies","1022/4D/VAC/CABINETS               ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2023-02-17 09:26:00","Payables","52 ARDEN ASSOCIATES LLC, 52 ARDEN ST","ALLTYPE MAINTENANCE CORP."
460934,"APH-Plumbing","3531-27-plumbing radiator          ","35-01200        ","Radiator,angle valve 1",1,14.09,14.09,"2023-11-25 19:50:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 485 JACKSON AVENUE","ALLTYPE MAINTENANCE CORP."
460934,"APH-Plumbing","3531-27-plumbing radiator          ","35-01390        ","Shut Off Valves 1/2"" x 3/8"" Angle",1,6.7,6.7,"2023-11-25 19:50:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 485 JACKSON AVENUE","ALLTYPE MAINTENANCE CORP."
460934,"APH-Plumbing","3531-27-plumbing radiator          ","40-07100        ","Tape, Teflon",1,1.25,1.25,"2023-11-25 19:50:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 485 JACKSON AVENUE","ALLTYPE MAINTENANCE CORP."
460934,"APH-Plumbing","3531-27-plumbing radiator          ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2023-11-25 19:50:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 485 JACKSON AVENUE","ALLTYPE MAINTENANCE CORP."
460982,"Supplies","1701-5C-CAB/COUNTER                ","05-00450        ","Base Cabinet 27",1,370.3,370.3,"2023-05-19 12:08:00","Payables","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","ALLTYPE MAINTENANCE CORP."
460982,"Supplies","1701-5C-CAB/COUNTER                ","05-01250        ","Countertop 27",1,191.45,191.45,"2023-05-19 12:08:00","Payables","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","ALLTYPE MAINTENANCE CORP."
460982,"Supplies","1701-5C-CAB/COUNTER                ","05-02600        ","Sink Base 30",1,351,351,"2023-05-19 12:08:00","Payables","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","ALLTYPE MAINTENANCE CORP."
460982,"Supplies","1701-5C-CAB/COUNTER                ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-05-19 12:08:00","Payables","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","ALLTYPE MAINTENANCE CORP."
460982,"Supplies","1701-5C-CAB/COUNTER                ","05-01900        ","Countertop 60",1,303.35,303.35,"2023-05-19 12:08:00","Payables","PROSPECT DEVELOPMENT GROUP L.P., 1339 PROSPECT AVENUE","ALLTYPE MAINTENANCE CORP."
461252,"Supplies","1192 - 46 - kit cabinet and counter","05-01600        ","Countertop 42",1,245.35,245.35,"2023-05-19 12:10:00","Payables","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","ALLTYPE MAINTENANCE CORP."
461252,"Supplies","1192 - 46 - kit cabinet and counter","05-03000        ","Sink Base 42",1,426.6,426.6,"2023-05-19 12:10:00","Payables","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","ALLTYPE MAINTENANCE CORP."
461252,"Supplies","1192 - 46 - kit cabinet and counter","05-02530        ","Toe Kick",1,59.4,59.4,"2023-05-19 12:10:00","Payables","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-02802        ","Sink Base 36",1,348.45,348.45,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-00100m       ","12'' BASE CABINET w/ MEASUREMENTSB12",1,263.25,263.25,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-03700        ","Wall Cab 24/30",2,219.65,439.3,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-04100        ","Wall Cab 30/30",1,274.85,274.85,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-03800        ","Wall Cab 27/30",1,258.75,258.75,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-00450        ","Base Cabinet 27",1,370.3,370.3,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-04301        ","Wall Cab 33/18",1,207,207,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-02530        ","Toe Kick",2,59.4,118.8,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
461688,"Supplies","1711-2B-new kitchen cabinets       ","05-02500        ","Countertop (Custom)priced per order",1,477.19,477.19,"2023-03-26 09:21:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-03300        ","Wall Cab 15/30",1,167.9,167.9,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-03800        ","Wall Cab 27/30",1,258.75,258.75,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-04200        ","Wall Cab 33/30",1,293.25,293.25,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-03700        ","Wall Cab 24/30",1,288.65,288.65,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-00450        ","Base Cabinet 27",1,370.3,370.3,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-00700        ","Base Cabinet 36",1,430.1,430.1,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-02700        ","Sink Base 33",1,369.9,369.9,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-02530        ","Toe Kick",2,59.4,118.8,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462175,"Supplies","3528-6C CABINETS                   ","05-04100        ","Wall Cab 30/30",1,274.85,274.85,"2023-01-23 08:14:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462315,"Supplies","1011 - 2A - Counter n Cabinets     ","05-02200        ","Countertop 78",1,419.3,419.3,"2023-02-09 09:01:00","Payables","230 SEAMAN ASSOCIATES LLC, 230 SEAMAN AVENUE","ALLTYPE MAINTENANCE CORP."
462315,"Supplies","1011 - 2A - Counter n Cabinets     ","05-02600        ","Sink Base 30",1,351,351,"2023-02-09 09:01:00","Payables","230 SEAMAN ASSOCIATES LLC, 230 SEAMAN AVENUE","ALLTYPE MAINTENANCE CORP."
462315,"Supplies","1011 - 2A - Counter n Cabinets     ","05-00400        ","Base Cabinet 24",2,303.6,607.2,"2023-02-09 09:01:00","Payables","230 SEAMAN ASSOCIATES LLC, 230 SEAMAN AVENUE","ALLTYPE MAINTENANCE CORP."
462315,"Supplies","1011 - 2A - Counter n Cabinets     ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-02-09 09:01:00","Payables","230 SEAMAN ASSOCIATES LLC, 230 SEAMAN AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-01087        ","Pipe Elbow 90, 24",1,13.5,13.5,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-01400        ","Sink, Stainless Steel 25",1,66,66,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-00600        ","Kitchen Deck Faucet 42-406",1,161.33,161.33,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-00200        ","Duo Strainers",1,4.74,4.74,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-01101        ","P TRAP KITCHEN",1,23.31,23.31,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",1,7.25,7.25,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462512,"Supplies","3528-6C-SUPPLIES                   ","35-01550        ","Speedy Conn., flex 36",2,6.08,12.16,"2023-03-08 09:02:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 835-837 TRINITY AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-00250        ","Base Cabinet 15",1,246.1,246.1,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-02700        ","Sink Base 33",1,369.9,369.9,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-00930        ","Blind Base Cabinet BLB 42/45",1,410.4,410.4,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-02565        ","Dishwasher Panel 3""",1,118.8,118.8,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-02650        ","Filler 6x84",1,135.2,135.2,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462548,"Supplies","3519-6H-CABINETS                   ","05-02530        ","Toe Kick",2,59.4,118.8,"2023-03-03 09:39:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 235 CYPRESS AVENUE","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-01900        ","Countertop 60",1,303.35,303.35,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-02600        ","Sink Base 30",1,351,351,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-04100        ","Wall Cab 30/30",2,274.85,549.7,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-03950        ","Wall Cab 30/15",1,178.25,178.25,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462552,"Supplies","1369/1C/VAC/CABINETS               ","05-02530        ","Toe Kick",1,59.4,59.4,"2023-05-19 08:52:00","Payables","LEMLE REALTY CORP., 1 EAST TREMONT","ALLTYPE MAINTENANCE CORP."
462632,"Supplies","2041-BLDG SUPPLIES (AMC)           ","40-04551        ","Deodorant, lavender (5 gallon containers)",2,41.47,82.94,"2023-02-08 11:17:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
462632,"Supplies","2041-BLDG SUPPLIES (AMC)           ","40-03850        ","Bleach, 1 gallon",4,4.89,19.56,"2023-02-08 11:17:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
462632,"Supplies","2041-BLDG SUPPLIES (AMC)           ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",2,53.93,107.86,"2023-02-08 11:17:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
462632,"Supplies","2041-BLDG SUPPLIES (AMC)           ","40-06125        ","Paper Towels 1 Roll",15,1.45,21.75,"2023-02-08 11:17:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
462632,"Supplies","2041-BLDG SUPPLIES (AMC)           ","30-01100        ","Plaster, white (25lb bags)",1,20,20,"2023-02-08 11:17:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
462717,"Supplies","1095-1E VACANT/COMBO ALARMS        ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",2,53.93,107.86,"2023-01-31 09:25:00","Payables","ANDERSON REHAB ASSOCIATES, 963 ANDERSON AVENUE","ALLTYPE MAINTENANCE CORP."
